,,,Slide ID,4E-BP1_pS65-R-V_GBL9026432,4E-BP1_pT37_T46-R-V_GBL9026591,ACC_pS79-R-V_GBL9026433,Akt_pS473-R-V_GBL9026436,Akt_pT308-R-V_GBL9026437,AMPK_pT172-R-V_GBL9026439,Bad_pS112-R-V_GBL9026440,c-Jun_pS73-R-C_GBL9026453,c-Met_pY1235-R-V_GBL9026507,C-Raf_pS338-R-E_GBL9026456,Chk1_pS345-R-E_GBL9026525,Chk2_pT68-R-C_GBL9026452,EGFR_pY1068-R-C_GBL9026459,EGFR_pY1173-R-V_GBL9026461,EGFR_pY992-R-V_GBL9026462,ER-alpha_pS118-R-V_GBL9026463,FOXO3a_pS318_S321-R-C_GBL9026466,GSK3-alpha-beta_pS21_S9-R-V_GBL9026467,GSK3_pS9-R-V_GBL9026538,HER2_pY1248-R-C_GBL9026468,HER3_pY1298-R-C_GBL9026508,JNK_pT183_pT185-R-V_GBL9026522,MAPK_pT202_Y204-R-V_GBL9026472,MEK1_pS217_S221-R-V_GBL9026588,mTOR_pS2448-R-E_GBL9026476,NDRG1_pT346-R-V_GBL9026606,NF-kB-p65_pS536-R-C_GBL9026478,p27_pT157-R-C_GBL9026587,p27_pT198-R-V_GBL9026521,p38_pT180_Y182-R-V_GBL9026480,p70S6K_pT389-R-V_GBL9026483,p90RSK_pT359_S363-R-C_GBL9026512,PDK1_pS241-R-V_GBL9026486,PEA15_pS116-R-V_GBL9026599,PKC-alpha_pS657-R-V_GBL9026488,PKC-delta_pS664-R-V_GBL9026596,PKC-pan_betaII_pS660-R-V_GBL9026610,PRAS40_pT246-R-V_GBL9026509,Rb_pS807_S811-R-V_GBL9026490,Rictor_pT1135-R-V_GBL9026609,S6_pS235_S236-R-V_GBL9026494,S6_pS240_S244-R-V_GBL9026495,Src_pY416-R-E_GBL9026496,Src_pY527-R-V_GBL9026497,STAT3_pY705-R-V_GBL9026498,TAZ_pS89-R-E_GBL9026552,YAP_pS127-R-C_GBL9026513,YB-1_pS102-R-V_GBL9026518
,,,Antibody Name,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-JUN_pS73,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ER-alpha_pS118,FOXO3a_pS318_S321,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,TAZ_pS89,YAP_pS127,YB-1_PS102
,,,HUGO ID,EIF4EBP1_pS65,EIF4EBP1_pT37_pT46,ACACA_pS79.ACACB_pS79,AKT1_pS473.AKT2_pS473.AKT3_pS473,AKT1_pT308.AKT2_pT308.AKT3_pT308,PRKAA1_pT172.PRKAA2_pT172,BAD_pS112,JUN_pS73,MET_pY1235,RAF1_pS338,CHEK1_pS345,CHEK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ESR1_pS118,FOXO3_pS318_pS321,GSK3A_pS9_pS21.GSK3B_pS9_pS21,GSK3A_pS9.GSK3B_pS9,ERBB2_pY1248,ERBB3_pY1298,MAPK8_pT183_pT185,MAPK1_pT202_Y204.MAPK3_pT202_Y204,MAP2K1_pS217_S221,MTOR_pS2448,NDRG1_pT346,RELA_p65_pS536,CDKN1B_pT157,CDKN1B_pT198,MAPK14_pT180_Y182,RPS6KB1_pT389,RPS6KA1_pT359_S363,PDK1_pS241,PEA15_pS116,PRKCA_pS657,PRKCD,PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660,AKT1S1_pT246,RB1_pS807_S811,RICTOR_pT1135,RPS6_pS235_S236,RPS6_pS240_S244,SRC_pY416,SRC_pY527,STAT3_pY705,WWTR1_pS89,YAP1_pS127,YBX1_PS102
Cell Line,Inhibitor,Stimulus,Timepoint
UACC812,GSK690693,,0min,2.642626349598980,4.529985868147000,0.627985093727872,9.617521528360671,6.893595301007220,3.519915618681060,0.659930475145819,0.210352862697092,0.595244613576800,0.853905089456702,0.741591412302521,0.564905898000881,13.324992564305600,1.485658052617060,0.964977370836949,1.176296293369430,0.954623220710604,3.246273406989720,1.871201239054550,12.105831008183401,1.884125668098580,0.329004847137573,0.609453069328355,1.543422504705920,0.925845632378896,0.931964838890984,1.118800346413850,0.506662932487143,1.148151948843550,0.947889132296043,1.406024239540090,0.262705910488911,3.037463460387960,5.116800548628800,0.207503648949499,0.689466449186540,1.595344226775440,6.833718002219950,4.381619671772990,1.187632396978890,3.322527277913880,3.997992980042670,2.195217648366720,4.532091797700650,0.278722630889301,1.582397660382390,3.170196918039040,0.564681850389276
UACC812,GSK690693,,0min,2.656839994305830,4.164580179958620,0.718149689021718,10.784107195873000,7.275109792751510,4.024649465985500,0.709628870557055,0.216508340880005,0.624928485403129,0.898163458909025,0.737326936169244,0.567657827544710,13.859886298992400,1.482403081334460,0.959603443824542,1.312489993804980,1.035013073156940,3.748665702763370,2.221009043759140,10.217151693697200,2.004478389829530,0.347272896074380,0.682935710357130,1.476605346424360,1.283529494722060,0.921186172990585,1.135486952425390,0.577014183736715,1.055806531424680,0.978403225324537,1.546640532907720,0.297241709807552,2.885566292969020,7.620796933396180,0.190787742033908,0.674226743269742,1.809452356931330,6.972727904132630,4.784250096697010,1.458818057169950,5.193352440294240,5.932331137589720,2.550170639012470,5.054919749452790,0.292411086456197,1.815518685492520,3.108701000220780,0.525460705850446
UACC812,DMSO,,0min,2.995804468394690,4.639253894432380,0.568409668740918,3.011560721734290,1.660424742801410,3.184111863513640,0.793153388241721,0.223387543172419,0.612929354047855,0.837481548476536,0.761729852047551,0.550554521794502,15.750799290576801,1.566754198905340,1.004350934334040,1.179279525002190,1.001514684504470,4.224120142720200,2.336981619622830,12.730696314628300,1.959029086188230,0.360288967731058,0.674956820107226,1.501765176249460,1.063114683435110,1.108495165265310,1.366181940973320,0.544363137711836,1.198513837459010,1.072577581603760,2.043131264441390,0.295782009235030,2.684212718099830,7.435005778404590,0.182767334099590,0.669931684751446,1.604528849177140,8.066936697951260,4.481369718795690,1.511227211875430,4.399188013057320,5.710634830719920,2.299681801663260,4.176629598777930,0.304157894827376,1.666228967189760,3.035142657220300,0.619727964768103
UACC812,DMSO,,0min,2.882614546446700,4.004940659973700,0.529298016980232,3.050082041360220,1.502545377862620,3.635230926750460,0.818703109003010,0.225954412620897,0.625699431281472,0.840017458365183,0.808334534734069,0.571332410509071,12.141381016904999,1.569198154923110,0.929091448213911,1.168764582776050,1.075748757242130,3.879686122153900,2.265466657678140,11.201414519984100,1.994633500394050,0.369343351514063,0.668585041011182,1.342789417312820,1.110746131597450,1.153931160674710,1.320272639522760,0.527261943805626,1.158050013178270,1.046339325804860,2.153805415533450,0.288683149526368,2.610461954140620,6.784694436173940,0.192755418640811,0.662618763254672,1.606105248458080,7.692913159207490,4.264068394254330,1.587662742084220,4.948459356267890,5.153305896159410,2.077644512240410,3.730967440104360,0.284952586036177,1.669963355807720,2.830072249964770,0.618911748115185
UACC812,GSK690693,,0min,2.687822262976290,3.914561176810490,0.588312109803267,10.867497441959600,6.697330497764790,3.862516901006690,0.781582882230238,0.246409301193847,0.637408948504951,0.895738874366805,0.800564265206451,0.595492510732723,12.516491919438501,1.580287758957780,0.965583489049198,1.310209903432720,1.036288138799360,3.156482134621940,1.901073545621730,10.848459067057000,2.126713405623240,0.363633455305890,0.680770367835120,1.130729986082630,1.075999254738420,1.060938390937130,1.261007849661030,0.549517288492549,1.148677989907180,1.026704567920230,1.777146682859950,0.295976152806379,2.582750339078240,4.710981416372440,0.217600019226841,0.712507389957601,1.631814804336720,5.468238322021570,4.258612218388410,1.385394459047120,3.924233583806940,4.223770546604660,2.272145272020030,3.579241576232620,0.306427268568921,1.582088763662720,2.836756134859530,0.570634447113603
UACC812,GSK690693,,0min,2.508962182468680,3.732801817618480,0.751885808421026,11.143540728213800,7.530086124187470,4.864095591979770,0.734697027168732,0.231406339555185,0.654125986576611,0.978427404354745,0.808207642574055,0.614748455188281,13.470435048495700,1.675802082139100,1.072462102183860,1.477017308273560,1.018246043166850,3.779973884419760,2.195164570354130,10.875709014130100,2.303789351587720,0.381060227350150,0.632770531067230,1.274308250209750,1.331247591279590,0.873495848592380,1.262317303214460,0.595175346684557,1.062302581260170,0.970482018526323,1.574885677402880,0.279545901990735,2.793187053411830,3.984818342819880,0.215818737464729,0.706103167805516,1.894513900190430,5.564452403643800,4.914725431337490,1.539683314512560,4.187772964467900,4.523431432452200,2.556261414541400,4.929139139677520,0.296336275886321,1.441767859993730,2.794027843292700,0.543760291925491
UACC812,DMSO,,0min,2.941974861442020,4.219230320280920,0.527303224151674,3.165398991303400,1.779306529406010,4.357722456437020,0.809211170539219,0.230715320141874,0.610863989520316,0.901636135464458,0.768431527357723,0.573623287977819,17.327631526629300,1.631911052776080,1.033203089224740,1.216165706940590,1.013800026765660,4.528598442944630,2.355461554683830,11.614983253931101,2.007841037738500,0.362438871784264,0.652894467383718,1.388748192757730,1.130482961875110,1.167199801314030,1.356349108711820,0.579276160361969,1.251396500953130,0.971739632584900,2.573547796935810,0.275372285900999,2.907850953901180,5.194003643250710,0.206947652666844,0.681142894930253,1.630420021120970,7.313822542425960,5.093501406402090,1.607809880293500,5.614087812402950,6.673255029947020,2.461378693676980,4.632433421588760,0.286055412342969,1.526548523612950,3.155781315385420,0.576709325813713
